"","FIPSTXT","State","County","Markets2009","Markets2016","SNAP","WIC","WICCash","Senior","CreditCards","Produce","Animal","Baked","OtherFood","SNAP1000","WIC1000","WICCash1000","Senior1000","CreditCards1000","Produce1000","Animal1000","Baked1000","OtherFood1000","Difference","Increased","Present_2009","Present_2016","Accepts_SNAP","Accepts_WIC","Accepts_WICCash","Accepts_Senior","Accepts_CreditCards","Sells_Produce","Sells_Animal","Sells_Baked","Sells_OtherFood","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","DistrictofColumbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","NewHampshire","NewJersey","NewMexico","NewYork","NorthCarolina","NorthDakota","Ohio","Oklahoma","Oregon","Pennsylvania","RhodeIsland","SouthCarolina","SouthDakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","WestVirginia","Wisconsin","Wyoming","Midwest","Northeast","South","West","Markets_2009_norm","Markets_2016_norm","SNAP_norm","WIC_norm","WICCash_norm","Senior_norm","CreditCards_norm","Produce_norm","Animal_norm","Baked_norm","OtherFood_norm"
"681",17171,"IL","Scott",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.485,0.678,0.971,0.47,-1.488,0.917,1.061,0.929,0.322,-0.263,0.408
"682",17173,"IL","Shelby",0,0.046,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.046,0,0.046,0.046,0.046,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.285,0.591,0.443,0.809,0.628,0.534,0.595,0.828,-0.054,-1.792,0.834
"683",17175,"IL","Stark",0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.087,0.378,0.989,0.383,-0.446,0.688,0.189,0.115,0.844,1.299,-0.651
"684",17177,"IL","Stephenson",0.021,0.066,0,0,0,0,2,2,1,2,2,0,0,0,0,0.132,0.132,0.066,0.132,0.132,0.045,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.197,-0.098,0.435,-0.637,-0.296,-0.923,-0.524,1.457,-1.907,-0.596,-0.175
"685",17179,"IL","Tazewell",0.023,0.03,0,0,0,0,1,1,0,1,0,0,0,0,0,0.03,0.03,0,0.03,0,0.007,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.364,0.342,0.707,-1.104,-1.657,0.741,-0.328,-0.197,-1.058,0.338,0.682
"686",17181,"IL","Union",0.056,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.08,0.567,1.499,-0.126,-0.315,-1.118,0.959,1.006,0.235,0.737,-0.148
"687",17183,"IL","Vermilion",0.012,0.013,0,1,1,0,1,1,0,1,1,0,0.013,0.013,0,0.013,0.013,0,0.013,0.013,0.000999999999999999,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.159,-0.801,0.041,-0.034,0.008,0.273,0.87,-0.161,0.425,0.023,0.427
"688",17185,"IL","Wabash",0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.166,0.315,1.753,0.491,0.197,-0.749,0.15,0.881,0.637,1.279,0.565
"689",17187,"IL","Warren",0.057,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.5,-1.068,-0.382,-1.196,2.035,0.666,-0.95,0.141,-0.073,0.056,-0.212
"690",17189,"IL","Washington",0.069,0.141,0,0,0,0,1,1,1,1,1,0,0,0,0,0.141,0.141,0.141,0.141,0.141,0.072,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.409,0.021,-0.039,0.254,1.594,1.003,0.602,-0.665,1.042,-1.392,1.347
"691",17191,"IL","Wayne",0.061,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.606,-1.777,-0.325,1.276,0.59,-1.025,-0.396,0.98,-0.258,0.347,1.539
"692",17193,"IL","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.797,-0.151,1.47,-0.192,1.555,0.933,-0.625,0.375,0.151,-1.548,0.616
"693",17195,"IL","Whiteside",0.034,0.071,0,0,0,0,3,3,2,3,3,0,0,0,0,0.213,0.213,0.142,0.213,0.213,0.037,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.582,0.743,-0.942,-0.188,-1.425,-0.341,1.739,0.497,-1.932,-1.305,-0.438
"694",17197,"IL","Will",0.012,0.012,2,0,0,0,5,7,7,7,7,0.024,0,0,0,0.06,0.084,0.084,0.084,0.084,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.069,1.443,-0.55,0.492,-0.641,0.176,0.383,0.664,0.902,-0.892,1.275
"695",17199,"IL","Williamson",0.046,0.059,1,2,1,2,3,3,2,2,2,0.059,0.118,0.059,0.118,0.177,0.177,0.118,0.118,0.118,0.013,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39,-0.626,-0.775,-0.501,1.031,-1.798,-1.173,1.108,-0.411,0.163,-0.898
"696",17201,"IL","Winnebago",0.01,0.031,1,0,0,0,3,4,2,3,3,0.031,0,0,0,0.093,0.124,0.062,0.093,0.093,0.021,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.357,-0.132,-0.887,-0.007,-3.575,0.764,-0.752,-0.166,0.779,-1.153,-0.738
"697",17203,"IL","Woodford",0.026,0.051,0,0,0,0,1,0,0,0,0,0,0,0,0,0.051,0,0,0,0,0.025,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.621,0.439,1.513,0.201,-0.502,0.093,-1.947,-0.853,0.053,0.792,-1.418
"698",18001,"IN","Adams",0,0.028,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.028,0,0.028,0.028,0.028,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.686,0.001,0.235,1.601,-0.206,1.167,-1.343,-0.181,-0.36,1.329,-0.076
"699",18003,"IN","Allen",0.006,0.027,5,4,2,3,10,7,6,7,7,0.135,0.108,0.054,0.081,0.27,0.189,0.162,0.189,0.189,0.021,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.66,-0.176,0.97,0.163,-0.351,-1.395,-0.7,-0.806,1.122,1.683,-0.349
"700",18005,"IN","Bartholomew",0.013,0.049,1,2,1,3,4,4,4,4,4,0.049,0.098,0.049,0.147,0.196,0.196,0.196,0.196,0.196,0.036,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.573,-1.001,2.977,-1.306,-1.318,-0.128,1.514,0.987,-0.873,-0.488,0.672
"701",18007,"IN","Benton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.017,-0.62,0.094,0.096,0.04,0.88,-0.612,1.336,-1.469,-0.353,0.587
"702",18009,"IN","Blackford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.296,-0.452,1.897,-0.899,0.057,-0.465,0.233,-0.158,-0.563,-2.105,-1.708
"703",18011,"IN","Boone",0.018,0.031,1,1,1,1,1,1,1,1,1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.013,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.981,0.572,-0.654,-0.918,-1.763,-1.658,-0.565,-0.322,0.015,0.26,-0.773
"704",18013,"IN","Brown",0,0.067,0,0,1,1,1,1,1,1,1,0,0,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.369,-0.049,-0.918,0.137,-0.312,1.569,1.658,0.793,-1.555,-0.844,-0.07
"705",18015,"IN","Carroll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.871,1.297,-0.353,1.412,-0.684,-0.598,-0.621,-1.432,-0.394,0.564,-0.504
"706",18017,"IN","Cass",0.051,0.026,0,0,1,1,0,1,1,1,1,0,0,0.026,0.026,0,0.026,0.026,0.026,0.026,-0.025,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.263,-0.535,-0.204,0.216,-0.647,0.782,1.23,0.804,-0.379,-1.081,-0.941
"707",18019,"IN","Clark",0.018,0.017,0,1,0,1,1,1,1,1,1,0,0.017,0,0.017,0.017,0.017,0.017,0.017,0.017,-0.000999999999999997,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.22,-0.797,1.429,-0.046,-0.573,-0.281,-0.442,-1.215,1.088,-1.116,1.161
"708",18021,"IN","Clay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.923,0.801,1.453,0.026,0.102,-0.501,-0.958,-0.677,0.276,-1.694,-0.91
"709",18023,"IN","Clinton",0,0.031,0,1,0,1,0,1,1,1,1,0,0.031,0,0.031,0,0.031,0.031,0.031,0.031,0.031,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.014,0.357,0.734,-0.969,0.531,-1.085,-0.956,1.303,-0.351,0.346,0.147
"710",18025,"IN","Crawford",0,0.19,1,2,1,2,0,2,2,2,2,0.19,0.38,0.19,0.38,0,0.38,0.38,0.38,0.38,0.19,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.31,0.544,-0.398,-0.275,1.475,1.118,-0.178,0.707,-0.63,-2.642,-0.809
"711",18027,"IN","Daviess",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.431,-0.511,-2.083,0.031,0.236,0.875,0.356,-0.104,-0.637,0.26,0.341
"712",18029,"IN","Dearborn",0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.99,0.66,1.02,-0.061,0.261,-0.152,0.478,0.03,0.093,-0.075,0.635
"713",18031,"IN","Decatur",0,0.038,1,1,0,1,1,1,1,1,1,0.038,0.038,0,0.038,0.038,0.038,0.038,0.038,0.038,0.038,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3,-0.532,-0.363,0.469,-0.587,-1.761,-0.044,0.428,0.499,-0.654,0.035
"714",18033,"IN","DeKalb",0.024,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.821,0.004,-0.6,-3.62,2.69,-0.865,-0.337,-0.189,-0.386,1.221,-2.088
"715",18035,"IN","Delaware",0.009,0.017,0,1,0,0,1,2,2,2,2,0,0.017,0,0,0.017,0.034,0.034,0.034,0.034,0.008,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.783,0.552,-0.015,0.236,-0.82,0.071,0.38,0.764,-0.312,0.115,-0.2
"716",18037,"IN","Dubois",0.024,0.024,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.024,0.024,0.024,0.024,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.978,-1.153,-2.945,-1.075,-0.68,0.353,2.563,0.569,0.663,-1.008,0.446
"717",18039,"IN","Elkhart",0.015,0.025,1,2,1,3,2,3,1,3,3,0.025,0.05,0.025,0.075,0.05,0.075,0.025,0.075,0.075,0.01,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.169,-0.896,-0.983,-0.185,-0.05,0.718,-0.312,-0.064,1.275,0.309,0.03
"718",18041,"IN","Fayette",0.041,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199999999999999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.61,-1.044,-1.169,-1.616,1.411,0.299,-1.002,-0.329,-0.499,-1.021,-1.388
"719",18043,"IN","Floyd",0.027,0.026,0,1,1,1,2,1,1,1,1,0,0.026,0.026,0.026,0.052,0.026,0.026,0.026,0.026,-0.001,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.041,-0.865,2.424,0.241,1.095,-0.659,0.025,-0.478,-0.749,-1.635,0.431
"720",18045,"IN","Fountain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.021,0.323,1.388,0.256,-1.42,0.718,0.964,1.898,-0.271,-0.427,0.709
"721",18047,"IN","Franklin",0,0.044,1,1,1,1,1,1,1,1,1,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.697,0.482,1.005,-0.1,0.776,-0.277,2.288,-0.32,-0.63,-0.194,0.141
"722",18049,"IN","Fulton",0.049,0.05,0,0,1,0,1,1,1,1,1,0,0,0.05,0,0.05,0.05,0.05,0.05,0.05,0.001,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.189,0.498,-0.019,-0.808,1.063,-0.333,-0.563,-0.398,0.732,-0.979,-0.781
"723",18051,"IN","Gibson",0.031,0.059,0,0,0,0,1,0,0,0,0,0,0,0,0,0.059,0,0,0,0,0.028,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.706,-1.057,-0.668,0.797,-0.424,-0.625,-0.132,0.108,-0.227,-0.091,-0.059
"724",18053,"IN","Grant",0,0.06,0,2,0,2,1,4,3,4,4,0,0.12,0,0.12,0.06,0.24,0.18,0.24,0.24,0.06,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.926,-0.159,0.161,1.477,-1.36,-1.128,0.037,-1.282,-0.781,-1.373,-0.249
"725",18055,"IN","Greene",0.031,0.031,1,1,0,1,1,1,1,1,1,0.031,0.031,0,0.031,0.031,0.031,0.031,0.031,0.031,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.09,-2.305,-0.192,-0.105,0.731,0.542,-1.63,-0.206,2.562,-0.083,0.285
"726",18057,"IN","Hamilton",0.011,0.022,0,1,0,1,5,3,3,3,3,0,0.022,0,0.022,0.11,0.066,0.066,0.066,0.066,0.011,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,2.093,1.11,-0.207,-0.402,-0.201,0.654,0.549,1.316,-1.438,-1.477
"727",18059,"IN","Hancock",0.015,0.041,2,2,2,2,2,2,2,2,2,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.026,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.237,1.56,0.084,0.611,0.203,-1.526,0.497,0.44,-1.701,0.112,0.018
"728",18061,"IN","Harrison",0.053,0.05,1,2,0,2,1,2,2,2,2,0.05,0.1,0,0.1,0.05,0.1,0.1,0.1,0.1,-0.003,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.842,0.512,-0.769,0.362,0.36,0.871,0.144,-0.899,-0.055,0.282,-2.144
"729",18063,"IN","Hendricks",0.007,0.031,2,3,2,1,4,5,4,5,5,0.062,0.093,0.062,0.031,0.124,0.155,0.124,0.155,0.155,0.024,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.876,0.116,1.205,0.684,0.105,0.349,-0.234,0.306,-0.429,-2.011,1.329
"730",18065,"IN","Henry",0.021,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.824,1.289,-0.842,1.48,2.244,-0.027,0.713,0.311,-1.103,0.055,0.331
"731",18067,"IN","Howard",0.012,0.012,1,1,1,1,1,1,1,1,1,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.454,-1.147,1.06,-0.739,1.745,-0.594,0.328,0.413,0.748,0.078,-2.03
"732",18069,"IN","Huntington",0,0.027,0,1,0,1,0,0,0,0,0,0,0.027,0,0.027,0,0,0,0,0,0.027,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.042,-0.039,-1.796,-0.971,0.81,0.333,1.401,1.742,-1.124,-0.322,0.237
