FIPSTXT,State,County,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT09,FMRKT16,PCH_FMRKT_09_16,FMRKTPTH09,FMRKTPTH16,PCH_FMRKTPTH_09_16,FMRKT_SNAP16,PCT_FMRKT_SNAP16,FMRKT_WIC16,PCT_FMRKT_WIC16,FMRKT_WICCASH16,PCT_FMRKT_WICCASH16,FMRKT_SFMNP16,PCT_FMRKT_SFMNP16,FMRKT_CREDIT16,PCT_FMRKT_CREDIT16,FMRKT_FRVEG16,PCT_FMRKT_FRVEG16,FMRKT_ANMLPROD16,PCT_FMRKT_ANMLPROD16,FMRKT_BAKED16,PCT_FMRKT_BAKED16,FMRKT_OTHERFOOD16,PCT_FMRKT_OTHERFOOD16,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,FOODHUB16,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL09,FARM_TO_SCHOOL13
12021,FL,Collier,22,9,-59.0909090909,6.8322981366,2.8213166144,0.640193385,0.0503080133,1785,102,-94.2857142857,5.6768128433,0.3067530788,-94.5963855551,2,9,350,0.0062787055,0.0246483502,292.5705764428,1,11.1111111111,1,11.1111111111,0,0,0,0,6,66.6666666667,6,66.6666666667,6,66.6666666667,6,66.6666666667,6,66.6666666667,25,25,0,12982,13881,-6.4764786399,41.2864898215,39.0418477362,-5.4367472144,25,25,0,,,,,,,55,41,-25.4545454545,21622,15966,-26.1585422255,68.7641721553,48.0158789829,-30.1731156241,0,9,,0,,,0,,,0,0,0,0,1,,0,,,0,,,0,0,0,,3,3,0,,,,1,1
12023,FL,Columbia,37,61,64.8648648649,3.7678207739,6.455026455,,0.0985502975,89,107,20.2247191011,1.3362560807,1.5755915831,17.9109008999,1,1,0,0.0144375144,0.0144302227,-0.0505057793,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,33,39,18.1818181818,522,541,-3.5120147874,7.8373671251,7.6865309007,-1.9245777562,31,38,22.5806451613,520,355,-31.7307692308,7.8073388986,5.2274300187,-33.0446636605,57,68,19.298245614,381,415,8.9238845144,5.7203771545,6.1109393176,6.8275596619,12,31,158.3333333333,12,43,258.3333333333,0.1801693592,0.6331816642,251.436929707,1,1,0,0,4,,0,14400,,0,212.0422317445,,0,6,6,0,5,2,-60,5000,,,1,1
12027,FL,DeSoto,69,40,-42.0289855072,6.6666666667,4.7846889952,0.1304972536,0.0766627495,287,152,-47.0383275261,8.3099284825,4.3668122271,-47.4506641511,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,15,11,-26.6666666667,1567,1205,30.0414937759,45.3716304253,45.0183865778,-0.7785566536,15,11,-26.6666666667,1567,,,45.3716304253,,,421,185,-56.0570071259,52243,47488,-9.1016978351,1512.6675739063,1364.284072627,-9.8093926147,17,24,41.1764705882,58,104,79.3103448276,1.6793583693,2.9878188922,77.9143122073,0,0,0,0,1,,0,,,0,,,0,3,5,66.6666666667,1,0,-100,,0,,1,1
12029,FL,Dixie,13,6,-53.8461538462,5.9907834101,2.9411764706,0.2273543137,0.0523231478,19,10,-47.3684210526,1.1813716346,0.6226650062,-47.293045815,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,9,9,0,,,,,,,7,9,28.5714285714,,,,,,,9,5,-44.4444444444,72,42,-41.6666666667,4.4767767208,2.6151930262,-41.5831257783,5,2,-60,9,,,0.5595970901,,,0,0,0,0,0,,0,0,,0,0,,0,2,0,-100,2,0,-100,,0,,0,1
12031,FL,Duval,34,44,29.4117647059,9.1644204852,12.5,,0.5322440896,61,86,40.9836065574,0.0716775965,0.0976208881,36.1944218055,3,10,233.3333333333,0.0035004201,0.010796163,208.4247858311,4,40,1,10,2,20,0,0,5,50,4,40,4,40,4,40,4,40,2,8,300,,18,,,,,2,8,300,,18,,,0.0204322789,,25,49,96,218,480,120.1834862385,0.2561592794,0.544860771,112.7038975072,7,12,71.4285714286,18,63,250,0.0211507662,0.0715129762,238.1105704125,0,1,,1,0,-100,,0,,,0,,0,1,7,600,3,9,200,281000,11000,-96.0854092527,0,0
12033,FL,Escambia,63,88,39.6825396825,8.6896551724,12.0713305898,1.267724669,0.7002702385,405,298,-26.4197530864,1.3618343404,0.9796476556,-28.0641098179,1,5,400,0.0032965982,0.0158635984,381.2111540133,1,20,1,20,0,0,0,0,2,40,3,60,3,60,3,60,3,60,21,26,23.8095238095,122,386,-68.3937823834,0.4102315791,0.4010638053,-2.2347801217,21,26,23.8095238095,122,375,207.3770491803,0.4102315791,1.2327780901,200.5078479866,75,104,38.6666666667,530,858,61.8867924528,1.7821535813,2.8205962701,58.2689785954,23,41,78.2608695652,59,116,96.6101694915,0.1983906817,0.3813393559,92.2163645065,4,3,-25,0,0,,0,0,,0,0,,0,2,1,-50,15,21,40,625000,,,1,1
12035,FL,Flagler,4,10,150,4.8780487805,8.4745762712,0.0227660785,0.1298318088,8,22,175,0.0883821645,0.2231689998,152.5045648205,1,2,100,0.0109144092,0.0184655156,69.1847474841,1,50,0,0,0,0,0,0,2,100,2,100,2,100,2,100,2,100,10,8,-20,6087,2528,140.7832278481,67.2477793981,61.7468046257,-8.1801582471,8,7,-12.5,,,,,,,2,4,100,,6,,,0.0608642727,,1,4,300,,,,,,,0,0,0,0,4,,0,,,0,,,0,0,0,,2,1,-50,,,,1,1
12037,FL,Franklin,1,1,0,6.6666666667,5,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,,,0,,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,,0,2,,0,,,0,0
12039,FL,Gadsden,27,22,-18.5185185185,7.012987013,5.4726368159,0.0770600548,0.1065667144,74,58,-21.6216216216,1.613360368,1.2457044674,-22.7882070215,1,1,0,0.0210641614,0.0217362953,3.190888145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,38.8888888889,1551,871,78.0711825488,33.815161227,33.3118556701,-1.4884020619,18,19,5.5555555556,1551,866,-44.1650548034,33.815161227,18.5996563574,-44.9961032789,43,60,39.5348837209,200,417,108.5,4.3604334271,8.956185567,105.396681701,7,22,214.2857142857,6,31,416.6666666667,0.1308130028,0.6658075601,408.9765893471,0,0,0,2,7,250,,11328,,,243.2989690722,,0,5,3,-40,2,13,550,,46000,,1,1
12041,FL,Gilchrist,23,26,13.0434782609,4.0421792619,4.4750430293,0.1317334029,0.3797739387,101,337,233.6633663366,6.0806742926,19.9668207134,228.3652396523,1,0,-100,0.0584248656,0,-100,,,,,,,,,,,,,,,,,,,25,22,-12,2992,2685,11.4338919926,180.1324503311,177.2721886479,-1.5878658609,23,22,-4.347826087,,,,,,,18,42,133.3333333333,81,207,155.5555555556,4.8765803733,12.2644863135,151.4976761333,13,26,100,29,43,48.275862069,1.745936183,2.5476952246,45.9214402752,0,0,0,0,0,,0,0,,0,0,,0,3,5,66.6666666667,0,5,,0,35000,,0,1
12043,FL,Glades,13,11,-15.3846153846,4.1800643087,3.3232628399,0.1031447425,0.0234702116,88,25,-71.5909090909,7.1214696124,1.9263368778,-72.9502900013,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3,3,0,,,,,,,3,3,0,,,,,,,26,15,-42.3076923077,9569,9549,-0.2090082558,774.3788945537,735.7836338419,-4.9840279717,1,13,1200,,132,,,10.1710587147,,0,0,0,1,0,-100,,0,,,0,,0,0,0,,3,5,66.6666666667,1284000,363000,-71.7289719626,0,0
12045,FL,Gulf,2,5,150,3.7735849057,14.7058823529,,,,,,,,,1,2,100,0.0634719137,0.1250781739,97.0606629143,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,1,1,0,,,,,,,1,1,0,,,,,,,2,3,50,,,,,,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,,0,2,,0,,,0,0
12047,FL,Hamilton,5,7,40,1.5527950311,2.397260274,0.4786016508,0.0395734858,69,18,-73.9130434783,4.7295907876,1.2238237694,-74.124108737,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6,12,100,3145,2971,5.8566139347,215.573377202,213.829208594,-0.809083492,6,10,66.6666666667,,,,,,,1,7,600,,50,,,3.3995104705,,4,6,50,32,111,246.875,2.1934334087,7.5469132445,244.0684916372,0,0,0,0,0,,0,0,,0,0,,0,0,0,,3,9,200,24000,65000,170.8333333333,1,1
12049,FL,Hardee,37,17,-54.0540540541,3.4227567068,1.7311608961,0.0806176954,0.077847739,187,170,-9.0909090909,6.8027210884,6.2064181666,-8.7656529517,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,23,21,-8.6956521739,3330,1095,204.1095890411,121.1393648368,121.5727793801,0.3577817531,21,21,0,3246,,,118.0835970752,,,487,312,-35.9342915811,41534,36790,-11.4219675447,1510.9316453854,1343.141907926,-11.1050515073,6,14,133.3333333333,153,280,83.0065359477,5.5658627087,10.2223358037,83.6612999404,0,0,0,0,0,,0,0,,0,0,,0,1,0,-100,4,4,0,,,,0,0
12051,FL,Hendry,18,10,-44.4444444444,4.1860465116,2.4630541872,0.0066968731,0.0274040558,38,137,260.5263157895,0.974209096,3.6367497545,273.3027919005,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,20,21,5,9852,11234,-12.3019405377,252.5765266882,261.5274348969,3.5438400892,19,21,10.5263157895,,,,,,,162,101,-37.6543209877,114797,100720,-12.262515571,2943.0600420448,2673.6747099891,-9.1532394245,0,2,,0,,,0,,,0,0,0,1,0,-100,,0,,,0,,0,1,0,-100,6,3,-50,,3000,,1,0
12053,FL,Hernando,62,60,-3.2258064516,8.0729166667,7.5093867334,1.5723975559,0.8286903167,561,235,-58.110516934,3.3021172399,1.3580125631,-58.874489777,1,3,200,0.0058399958,0.0164082369,180.9631635081,0,0,0,0,0,0,0,0,3,100,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,10,13,30,131,54,142.5925925926,0.7710826353,0.7570197692,-1.8237819783,10,13,30,131,,,0.7710826353,,,55,58,5.4545454545,933,966,3.536977492,5.4917564792,5.5822984507,1.6486887556,17,36,111.7647058824,70,306,337.1428571429,0.4120288891,1.7683057204,329.1703244948,0,1,,0,7,,0,13090,,0,75.6441891509,,0,5,6,20,5,37,640,,34000,,1,1
12055,FL,Highlands,32,43,34.375,3.8461538462,4.4375644995,0.0414107889,0.0804755373,135,220,62.962962963,1.3633196328,2.2449437744,64.6674573102,0,1,,0,0.0099091332,,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,15,9,-40,1618,,,16.3396382659,16.5105410314,1.0459397131,15,9,-40,1618,,,16.3396382659,,,319,228,-28.526645768,56832,46670,-17.8807713964,573.9272694223,476.2342088614,-17.0218537724,16,25,56.25,103,60,-41.7475728155,1.0401623865,0.612257393,-41.1382875458,0,0,0,1,0,-100,,0,,,0,,0,3,1,-66.6666666667,7,4,-42.8571428571,140000,31000,-77.8571428571,0,0
12057,FL,Hillsborough,221,202,-8.5972850679,7.7734787197,8.1914030819,0.4831838106,0.4882603279,2359,1846,-21.7465027554,1.9912449375,1.4403802729,-27.6643347201,9,9,0,0.0075293834,0.0065395666,-13.1460546795,2,22.2222222222,0,0,0,0,0,0,6,66.6666666667,5,55.5555555556,4,44.4444444444,5,55.5555555556,5,55.5555555556,131,147,12.213740458,12909,14686,-12.0999591448,10.8965582441,10.0725183871,-7.5623865681,131,142,8.3969465649,,13085,,,10.2098460837,,533,287,-46.1538461538,13179,7938,-39.7678124289,11.1244667363,6.1937912276,-44.3228032914,178,255,43.2584269663,6096,9641,58.1528871391,5.1456672907,7.5225927469,46.192754445,3,1,-66.6666666667,9,12,33.3333333333,338280,356520,5.3919829727,285.5440175709,278.182218248,-2.5781661915,0,9,24,166.6666666667,15,42,180,132000,289000,118.9393939394,0,1
12059,FL,Holmes,34,19,-44.1176470588,3.2786885246,2.3720349563,0.5401362805,0.3112033195,130,90,-30.7692307692,6.5029263168,4.5615813482,-29.8534055909,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,20,24,20,114,127,-10.2362204724,5.7025661548,5.7780030411,1.322858591,20,20,0,113,115,1.7699115044,5.6525436446,5.8286872783,3.1161835218,55,41,-25.4545454545,389,260,-33.1619537275,19.4587564404,13.1779016726,-32.2777808903,11,7,-36.3636363636,23,14,-39.1304347826,1.150517733,0.7095793208,-38.3252165098,0,1,,0,7,,0,21000,,0,1064.3689812468,,0,0,5,,8,9,12.5,27000,18000,-33.3333333333,0,0
12061,FL,Indian River,44,24,-45.4545454545,10.6024096386,5.2060737527,0.3439077622,0.0627815684,468,91,-80.5555555556,3.4778989923,0.6470420933,-81.395604222,2,3,50,0.014796511,0.0197937491,33.7730844599,0,0,0,0,0,0,0,0,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,0,0,16,17,6.25,369,,,2.7421895901,2.6237201365,-4.3202502844,16,17,6.25,369,,,2.7421895901,,,179,142,-20.6703910615,51666,45095,-12.7182286223,383.9511310603,320.6413538111,-16.4890195985,1,4,300,,6,,,0.042662116,,0,0,0,1,3,200,,10440,,,74.2320819113,,0,1,5,400,1,6,500,,80000,,0,1
12063,FL,Jackson,72,73,1.3888888889,5.4504163512,6.2931034483,0.3645026118,0.8522849868,254,790,211.0236220472,5.2514058882,16.1300202136,207.156227437,1,1,0,0.0196347929,0.0207344129,5.6003649257,0,0,1,100,0,0,1,100,1,100,1,100,0,0,1,100,1,100,75,62,-17.3333333333,3883,3722,4.325631381,80.2803506451,79.2821120118,-1.2434407987,75,54,-28,,1909,,,38.9774792249,,60,100,66.6666666667,383,785,104.9608355091,7.9184584849,16.027931478,102.412268859,20,17,-15,32,,,0.6615944426,,,0,1,,1,0,-100,,0,,,0,,0,3,11,266.6666666667,19,19,0,77000,107000,38.961038961,1,1
12065,FL,Jefferson,50,61,22,7.7881619938,9.886547812,0.5022169939,0.2960294787,111,143,28.8288288288,7.717444205,10.0732600733,30.5258555259,0,1,,0,0.0719114051,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,24,40,66.6666666667,218,213,2.3474178404,15.1567823125,15.3564384334,1.3172724711,23,40,73.9130434783,,,,,,,140,138,-1.4285714286,1820,1445,-20.6043956044,126.5382743517,101.7892364046,-19.5585391644,26,31,19.2307692308,44,49,11.3636363636,3.0591670722,3.4516765286,12.8305988883,1,1,0,0,3,,0,,,0,,,0,9,4,-55.5555555556,8,13,62.5,30000,237000,690,0,0
12067,FL,Lafayette,11,13,18.1818181818,4.6610169492,5.8823529412,0.0331718011,0.0285505459,46,25,-45.652173913,5.4774946416,2.8367184841,-48.211387328,0,1,,0,0.1160496693,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,33.3333333333,521,697,-25.2510760402,62.0385806144,59.1172132078,-4.7089526835,5,7,40,,,,,,,16,10,-37.5,70,34,-51.4285714286,8.3353179328,3.8579371383,-53.7157770177,3,4,33.3333333333,2,4,100,0.2381519409,0.4538749574,90.5820946329,0,0,0,0,0,,0,0,,0,0,,0,0,0,,1,3,200,,130000,,0,0
12069,FL,Lake,144,139,-3.4722222222,7.9382579934,7.7914798206,0.274773365,1.1847023462,518,1683,224.9034749035,1.7867675719,5.5476444761,210.4849541348,2,4,100,0.0064078124,0.0119262007,86.1196913499,1,25,0,0,0,0,0,0,4,100,4,100,4,100,4,100,4,100,27,24,-11.1111111111,274,3485,-92.137733142,0.9451241597,0.9031815725,-4.4377859526,27,23,-14.8148148148,274,,,0.9451241597,,,529,368,-30.4347826087,12798,11167,-12.7441787779,44.1448868438,36.8095935024,-16.6164053549,23,39,69.5652173913,128,323,152.34375,0.4415178556,1.0646994449,141.1452745103,0,0,0,0,7,,0,10184,,0,33.5693472041,,0,10,8,-20,5,20,300,50000,809000,1518,0,1
12071,FL,Lee,99,118,19.1919191919,10.4872881356,13.981042654,0.4902636567,0.9027128599,569,956,68.014059754,0.9409375641,1.4824808293,57.5535812273,3,13,333.3333333333,0.0051115337,0.0179971648,252.0893323883,2,15.3846153846,0,0,0,0,0,0,12,92.3076923077,13,100,13,100,13,100,13,100,11,21,90.9090909091,3298,4952,-33.4006462036,5.4537998002,5.1142487187,-6.2259542695,10,19,90,,,,,,,150,144,-4,8764,9745,11.1935189411,14.4927536232,15.1116900437,4.2706613012,5,3,-40,9,,,0.0148830195,,,0,1,,1,6,500,,13200,,,20.4694005722,,0,0,2,,1,11,1000,,221000,,1,1
12073,FL,Leon,16,37,131.25,4.9382716049,13.0281690141,0.4523863379,,20,,,0.0744826251,,,4,11,175,0.0150537796,0.0382180653,153.876875291,1,9.0909090909,4,36.3636363636,1,9.0909090909,4,36.3636363636,7,63.6363636364,6,54.5454545455,4,36.3636363636,6,54.5454545455,6,54.5454545455,9,19,111.1111111111,36,46,-21.7391304348,0.1340687251,0.1268279966,-5.4007588542,9,17,88.8888888889,,38,,,0.1338739964,,25,39,56,297,192,-35.3535353535,1.1060669822,0.6764159817,-38.8449350168,6,3,-50,11,3,-72.7272727273,0.0409654438,0.0105689997,-74.2002069602,0,0,0,0,0,,0,0,,0,0,,0,1,6,500,10,11,10,,,,1,1
12075,FL,Levy,36,45,25,3.536345776,4.2735042735,0.3553876235,0.1990520148,269,160,-40.5204460967,6.6908765297,4.0062096249,-40.1242930259,0,1,,0,0.0250243988,,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,35,20,-42.8571428571,2734,1312,108.3841463415,68.0031837628,68.4561069658,0.6660323501,34,20,-41.1764705882,,1312,,,32.8509189243,,24,39,62.5,104,165,58.6538461538,2.5868072829,4.1314036757,59.710532094,11,23,109.0909090909,8,56,600,0.1989851756,1.4021733687,604.662226451,0,0,0,0,3,,0,1800,,0,45.0698582803,,0,1,5,400,2,21,950,,898000,,0,0
12077,FL,Liberty,4,0,-100,7.5471698113,0,6.6780821918,0,78,0,-100,9.614199433,0,-100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,-100,,0,,,0,,0,2,,0,,,0,,,0,0,0,0,0,,0,0,,0,0,,0,0,0,,1,2,100,,,,0,0
12079,FL,Madison,39,21,-46.1538461538,5.7522123894,3.1390134529,0.3251845018,0.0713968701,141,37,-73.7588652482,7.2973812235,1.9561194819,-73.1942265042,0,1,,0,0.0548726953,,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,32,18,-43.75,333,206,61.6504854369,17.2342407618,17.605075337,2.1517314301,30,18,-40,,,,,,,47,44,-6.3829787234,259,330,27.4131274131,13.4044094814,17.4464710547,30.1547157217,4,16,300,25,98,292,1.2938619191,5.1810732223,300.4347872059,0,2,,0,0,,0,0,,0,0,,0,1,4,300,10,6,-40,32000,,,0,1
12081,FL,Manatee,64,43,-32.8125,8.0604534005,6.2409288824,0.2992245178,0.2007056529,933,599,-35.7984994641,2.9487057931,1.7936602047,-39.1712727365,1,3,200,0.0031410883,0.0079811008,154.0871216958,1,33.3333333333,0,0,0,0,0,0,2,66.6666666667,2,66.6666666667,2,66.6666666667,1,33.3333333333,1,33.3333333333,36,38,5.5555555556,32635,34672,-5.8750576834,103.1414936317,97.7230397001,-5.2534181354,36,37,2.7777777778,23352,24769,6.0680027407,73.8029771499,74.1688975128,0.4958070488,135,80,-40.7407407407,18001,14760,-18.0045553025,56.8913751146,44.1977038754,-22.3121188645,7,10,42.8571428571,,,,,,,1,0,-100,2,8,300,,86878,,,260.1496014421,,1,1,18,1700,15,12,-20,330000,349000,5.7575757576,1,1
12083,FL,Marion,184,171,-7.0652173913,5.2631578947,4.4186046512,0.3349852365,0.2699629067,582,508,-12.7147766323,1.7872826548,1.5205301502,-14.9250317991,0,3,,0,0.008595496,,0,0,0,0,0,0,0,0,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,1,33.3333333333,76,78,2.6315789474,1088,1670,-34.8502994012,3.3411744474,3.2565685107,-2.5322214706,75,78,4,1075,,,3.3012523262,,,179,166,-7.2625698324,1841,1705,-7.3872895166,5.6535865419,5.1033541458,-9.7324484559,34,73,114.7058823529,109,611,460.5504587156,0.3347316312,1.8288266177,446.3560796464,0,0,0,6,7,16.6666666667,3100,13414,332.7096774194,9.5198904291,40.1503768401,321.7525100624,0,12,11,-8.3333333333,12,24,100,,494000,,1,0
12085,FL,Martin,25,50,100,5.081300813,8.5178875639,0.0687662452,0.118462645,109,196,79.8165137615,0.7593596299,1.3162047639,73.3308845994,1,1,0,0.0071533828,0.0063011575,-11.913598528,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,10,33,230,,973,,,,,10,29,190,,,,,,,51,30,-41.1764705882,39655,23901,-39.7276509898,276.2606066517,160.5031125557,-41.9015564684,3,2,-33.3333333333,2,,,0.0139332042,,,0,0,0,7,1,-85.7142857143,613540,,,4274.2890582547,,,0,0,3,,2,10,400,,252000,,0,1
12086,FL,Miami-Dade,295,496,68.1355932203,11.809447558,16.7907921462,0.2893662078,0.4513129782,1913,2727,42.5509670674,0.7919436192,1.0443542257,31.8722949808,7,35,400,0.0027993002,0.0129011093,360.8690924438,13,37.1428571429,0,0,0,0,0,0,21,60,19,54.2857142857,14,40,17,48.5714285714,16,45.7142857143,156,108,-30.7692307692,33451,29703,12.6182540484,13.8480428685,12.8106685744,-7.4911256699,153,104,-32.0261437908,32084,26908,-16.1326517891,13.2821322947,10.3049077755,-22.4152602395,1479,1823,23.2589587559,11365,21977,93.3743950726,4.7048819826,8.4164916821,78.8884761244,9,26,188.8888888889,33,84,154.5454545455,0.0136613379,0.0321693271,135.4771346585,5,4,-20,5,6,20,41200,28000,-32.0388349515,17.0559733993,10.7231090276,-37.1298912319,0,37,28,-24.3243243243,6,50,733.3333333333,73000,707000,868.4931506849,1,1
12087,FL,Monroe,0,1,,0,3.5714285714,0,,0,,,0,,,0,1,,0,0.0126459021,,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,,,0,,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,,0,5,,0,9000,,0,0
12089,FL,Nassau,27,34,25.9259259259,6.013363029,7.6576576577,0.6711409396,0.7640586797,56,50,-10.7142857143,0.8003544427,0.6700975662,-16.274898911,1,2,100,0.0141691226,0.0248071246,75.0787626206,0,0,0,0,0,0,0,0,2,100,2,100,2,100,2,100,2,100,11,30,172.7272727273,19,51,-62.7450980392,0.2715488288,0.2546370752,-6.2278867803,11,30,172.7272727273,19,51,168.4210526316,0.2715488288,0.6834995175,151.7040933792,33,45,36.3636363636,139,138,-0.7194244604,1.9865940631,1.8494692827,-6.9025062999,14,31,121.4285714286,15,41,173.3333333333,0.2143806543,0.5494800043,156.3104428005,1,0,-100,0,0,,0,0,,0,0,,0,0,0,,2,12,500,,22000,,0,0
12091,FL,Okaloosa,40,41,2.5,7.0546737213,8.5953878407,,0.6903257171,229,71,-68.9956331878,1.2535787209,0.3732775345,-70.2230479627,2,4,100,0.0112061768,0.0198836805,77.4350052195,1,25,1,25,1,25,0,0,1,25,1,25,1,25,1,25,1,25,17,28,64.7058823529,127,78,62.8205128205,0.6952161465,0.667693618,-3.9588448375,16,25,56.25,,70,,,0.3680201044,,33,44,33.3333333333,294,472,60.5442176871,1.6093980085,2.4815069898,54.1885212133,14,29,107.1428571429,127,132,3.937007874,0.6952161465,0.6939807683,-0.1776969964,0,0,0,2,5,150,,5340,,,28.0746765366,,0,6,0,-100,7,13,85.7142857143,159000,22000,-86.1635220126,0,1
12093,FL,Okeechobee,33,18,-45.4545454545,5.0304878049,2.6548672566,0.3665354796,0.1148405079,651,295,-54.6850998464,16.3403614458,7.5140091696,-54.0156489526,0,1,,0,0.0248052786,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,-56.25,,3704,,,,,16,7,-56.25,,,,,,,30,12,-60,8868,6400,-27.8304014434,222.5903614458,163.0157921549,-26.7642178682,1,2,100,,,,,,,0,0,0,2,2,0,,,,,,,0,2,6,200,6,11,83.3333333333,259000,111000,-57.1428571429,1,1
12095,FL,Orange,51,47,-7.8431372549,6.1818181818,7.0996978852,0.0540901008,0.0512197173,146,134,-8.2191780822,0.1326473226,0.1114339554,-15.99230707,1,10,900,0.0009204035,0.0076082251,726.6184406638,0,0,0,0,0,0,0,0,6,60,7,70,7,70,7,70,7,70,8,22,175,,46,,,,,7,22,214.2857142857,,46,,,0.0382534474,,196,100,-48.9795918367,8179,5213,-36.2636019073,7.4309756937,4.3351135046,-41.6615841136,0,17,,0,53,,0,0.0440746242,,0,0,0,3,6,100,6120,21602,252.9738562092,5.5602850282,17.9641515302,223.0796881652,0,0,8,,0,2,,0,,,0,1
12097,FL,Osceola,22,9,-59.0909090909,5.7742782152,2.4657534247,0.0660095054,0.0257717725,60,28,-53.3333333333,0.2364792962,0.0967642719,-59.081292356,2,4,100,0.0073904914,0.0119042305,61.0749520111,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,4,7,75,,,,,,,4,6,50,,,,,,,85,48,-43.5294117647,8648,6647,-23.1382978723,34.084549231,22.9711469676,-32.6053960346,8,2,-75,5,,,0.019706608,,,0,1,,0,1,,0,,,0,,,0,2,4,100,6,10,66.6666666667,1170000,683000,-41.6239316239,0,1
